customer_index,age,job,marital,education,xac_suat_dong_y
5508,52,blue-collar,married,basic.9y,0.24989574604485434
20396,52,management,married,university.degree,0.24977233500131268
16903,55,blue-collar,married,basic.6y,0.24973928455721378
25828,40,technician,married,basic.9y,0.24958861190658804
26730,47,management,married,university.degree,0.24951491061366618
14477,45,blue-collar,married,basic.4y,0.24931327249796292
12692,37,technician,single,university.degree,0.24926751866481905
13261,47,blue-collar,married,basic.4y,0.24915011958097216
21890,30,admin.,single,university.degree,0.24914370603698366
17284,59,retired,married,high.school,0.249048185760121
31330,49,technician,married,university.degree,0.24885346508144848
25735,31,management,married,university.degree,0.24877669074040118
12406,48,admin.,married,university.degree,0.24867184746547477
25139,37,admin.,married,university.degree,0.2486209262702357
22951,32,technician,divorced,high.school,0.24860982870588216
16036,58,retired,married,basic.4y,0.24850192806872126
32213,33,admin.,single,university.degree,0.24849233773706328
19308,31,technician,single,high.school,0.24838427520530537
2042,59,retired,single,university.degree,0.24836977121918555
14423,28,blue-collar,single,basic.4y,0.24831068111227345
14046,35,blue-collar,married,basic.6y,0.24828849797763752
13602,33,technician,single,professional.course,0.24827906030794689
35053,48,blue-collar,married,basic.9y,0.2482124057511978
35793,33,technician,married,professional.course,0.2482003261896566
35761,33,technician,married,professional.course,0.2482003261896566
31946,45,technician,divorced,university.degree,0.24818058754539302
26328,31,services,single,high.school,0.24817874311457108
8121,41,management,divorced,university.degree,0.24812429363554897
21970,41,admin.,divorced,university.degree,0.248008825443429
21861,59,retired,married,basic.9y,0.2479078115790142
17858,36,technician,married,professional.course,0.24789048457326415
21669,43,unemployed,married,professional.course,0.24782534115255903
12833,26,management,single,university.degree,0.24767210401705303
16508,29,admin.,divorced,unknown,0.24765624916620477
18226,58,management,married,basic.9y,0.24751167276596983
29512,35,technician,single,university.degree,0.24745992069734218
9085,31,services,married,high.school,0.24744376805506785
10076,28,management,single,university.degree,0.24742931213451919
4661,50,self-employed,married,basic.4y,0.24737933064186204
26647,39,blue-collar,married,high.school,0.247353796616204
15224,31,self-employed,divorced,university.degree,0.2473024029053917
20486,35,technician,divorced,professional.course,0.24719249853767022
19408,42,admin.,single,university.degree,0.24718407589284386
29667,29,blue-collar,married,basic.9y,0.2471689719676476
16676,38,blue-collar,married,basic.9y,0.2470845418577991
2951,33,blue-collar,single,basic.9y,0.24708103287376473
12839,28,services,married,high.school,0.2470493079602475
13201,27,admin.,single,university.degree,0.24702536039501205
8256,29,admin.,single,basic.9y,0.24696639436384984
14098,40,entrepreneur,married,university.degree,0.24687021237710494
35072,33,blue-collar,married,basic.9y,0.24681977051765638
11398,38,blue-collar,married,basic.6y,0.24675825897347703
24857,41,admin.,married,university.degree,0.24665659057536676
8961,31,technician,married,university.degree,0.24655371686426508
19151,35,technician,divorced,professional.course,0.2465523928922834
26625,31,unemployed,single,professional.course,0.2465376228972177
29655,34,technician,married,basic.9y,0.2464969618273705
8267,29,services,single,university.degree,0.24638492775822463
19472,38,admin.,married,university.degree,0.24630602911450897
35227,59,technician,married,unknown,0.24622959698822414
9420,43,admin.,divorced,university.degree,0.24621257737415675
22752,33,technician,married,high.school,0.2461942258239781
20177,37,technician,single,professional.course,0.2461246798833986
35261,24,technician,single,professional.course,0.24610295939185275
9884,57,technician,single,professional.course,0.24607962983963452
20830,32,technician,single,university.degree,0.24604358067282514
33002,47,blue-collar,married,basic.6y,0.24598464162596734
13353,52,housemaid,married,basic.4y,0.24598376810943098
17636,41,admin.,married,high.school,0.2459317907801722
24319,35,management,single,university.degree,0.24587579544082094
8422,27,blue-collar,single,high.school,0.2458739558417444
33407,37,technician,single,university.degree,0.24584402449552709
16065,30,admin.,single,high.school,0.24581898106181427
27132,52,admin.,married,university.degree,0.24580462266649927
18547,48,management,married,university.degree,0.2457188035231722
29031,37,admin.,divorced,high.school,0.24570150288309167
14840,37,services,divorced,basic.9y,0.24569862514293497
20827,42,technician,single,university.degree,0.24568798480559464
14595,29,management,single,high.school,0.24554174962899464
22850,51,blue-collar,married,basic.4y,0.24552511791185616
34301,44,services,divorced,high.school,0.2453992881088765
13361,41,admin.,divorced,high.school,0.2453809058136762
33515,30,student,single,university.degree,0.24519245895507225
29881,43,technician,divorced,professional.course,0.24513971673255583
27085,30,services,single,high.school,0.24512977477214773
33776,37,services,single,basic.6y,0.24507550926358898
33890,44,admin.,married,high.school,0.2450500600040448
23200,42,admin.,married,university.degree,0.24501155078582873
32332,38,technician,married,university.degree,0.24497346578839313
27425,45,self-employed,single,professional.course,0.24486383941041917
23721,44,technician,married,university.degree,0.24485709778665923
31973,43,services,single,high.school,0.24482471824676427
27586,41,technician,single,university.degree,0.24480761861069664
14759,43,housemaid,married,basic.9y,0.24480511711950156
31354,52,admin.,single,unknown,0.24468190792692257
31444,43,blue-collar,married,basic.4y,0.24466276676301643
5264,45,technician,married,university.degree,0.24462543450532667
15315,32,self-employed,married,university.degree,0.24461087761067601
18424,29,admin.,single,high.school,0.24457386112583998
20158,58,technician,married,professional.course,0.24454339724512208
14968,30,admin.,single,university.degree,0.24438386512980093
21156,34,admin.,single,university.degree,0.2443367225591907
19961,48,entrepreneur,married,university.degree,0.24431892267057986
9485,25,services,single,high.school,0.2441560934420942
10911,36,admin.,married,high.school,0.244094112120753
17040,35,admin.,single,high.school,0.24398329315849998
16558,27,services,single,high.school,0.24385118669349354
25223,36,management,divorced,professional.course,0.2438389524294282
2685,31,admin.,single,university.degree,0.2437046017911117
22913,37,technician,married,professional.course,0.24367957097315363
22877,33,technician,married,professional.course,0.24350698158158451
27069,29,services,single,high.school,0.24349546278979697
17112,44,blue-collar,married,basic.4y,0.243485277981465
13312,51,housemaid,married,basic.4y,0.24346190550179195
10823,31,unemployed,divorced,basic.4y,0.2434119013573318
20735,34,admin.,divorced,university.degree,0.24333033963225362
27275,52,technician,married,basic.9y,0.24331880731179353
21132,36,self-employed,married,basic.6y,0.24310525219976667
29604,32,technician,single,professional.course,0.24306546134402324
23492,56,self-employed,married,high.school,0.24301377541482
31274,36,management,married,basic.9y,0.24301326888685895
21334,45,admin.,married,high.school,0.24297978564887054
29635,31,technician,single,professional.course,0.2429544915725071
17092,43,admin.,single,high.school,0.24295198498662704
35587,50,admin.,divorced,basic.4y,0.2427572648529648
17205,54,retired,married,professional.course,0.2426726654492709
9325,41,blue-collar,married,basic.9y,0.24266240300805422
9410,41,blue-collar,married,basic.9y,0.24266240300805422
25626,30,blue-collar,single,basic.9y,0.24265624924062137
23752,45,services,married,professional.course,0.2426438688571487
26375,33,management,single,professional.course,0.24254112927636812
13990,42,technician,divorced,university.degree,0.242515303267668
19124,33,unknown,married,unknown,0.2424499273358531
26957,51,admin.,divorced,university.degree,0.2423763690110664
31795,27,blue-collar,single,basic.9y,0.24234745716848846
25482,48,admin.,single,professional.course,0.24229313702387492
11761,30,admin.,divorced,high.school,0.2422463251399268
17117,42,blue-collar,single,basic.4y,0.24224411931792125
14309,50,blue-collar,married,professional.course,0.24222544153305617
12561,46,admin.,married,university.degree,0.24213007117687926
34200,49,entrepreneur,married,basic.4y,0.24202207670459244
15129,41,entrepreneur,divorced,basic.9y,0.24200240288030903
17814,30,admin.,married,unknown,0.24194870467995638
21714,31,admin.,single,high.school,0.24194235097490693
33875,32,blue-collar,married,basic.9y,0.2419416290662168
22094,58,retired,married,professional.course,0.24193865804472367
20680,41,admin.,married,university.degree,0.24193231315728814
8209,50,unknown,single,unknown,0.24190921719402778
34611,33,blue-collar,married,basic.9y,0.24188407973374293
18731,34,technician,divorced,unknown,0.24184707688245602
18159,25,admin.,single,high.school,0.2417807318929513
12130,37,self-employed,single,university.degree,0.24174534534598874
13443,35,technician,single,university.degree,0.24170107447796274
22754,31,technician,married,professional.course,0.24169301718685104
13779,25,blue-collar,married,basic.9y,0.24169177635602274
14198,40,blue-collar,married,basic.6y,0.2416914702400438
25058,36,technician,single,university.degree,0.24165595991793792
20338,43,admin.,married,university.degree,0.2416238257238287
2879,25,blue-collar,single,basic.9y,0.24160696468806842
7541,31,services,single,high.school,0.24148859759532504
11236,29,admin.,single,high.school,0.2414847301350523
16197,31,self-employed,single,high.school,0.24109044977023075
10853,25,blue-collar,single,basic.9y,0.24104618757440502
4619,40,services,single,high.school,0.24102860315558616
15822,32,services,married,university.degree,0.2409746553954845
15790,43,blue-collar,married,high.school,0.2409548342140571
23518,41,admin.,married,university.degree,0.24093374842563303
33427,49,retired,married,basic.4y,0.24076743006289728
1941,24,blue-collar,married,basic.9y,0.24073742880261992
19530,48,blue-collar,married,basic.9y,0.24073506186709398
6215,31,blue-collar,married,basic.9y,0.24073377608479038
23549,37,admin.,single,university.degree,0.2407149411339856
34726,34,blue-collar,single,basic.4y,0.24066339424310634
32179,47,services,single,basic.6y,0.24061735296376996
23073,35,admin.,single,university.degree,0.24048301116295007
25798,38,entrepreneur,divorced,basic.9y,0.24045181468485954
9875,43,admin.,married,high.school,0.24042387528374387
21342,44,blue-collar,married,basic.9y,0.24039524802432394
19533,41,technician,divorced,university.degree,0.240338440400117
21733,30,admin.,single,university.degree,0.24029723251072654
18209,24,technician,single,university.degree,0.24021195168160173
3406,28,admin.,divorced,high.school,0.24015590086833147
16518,30,blue-collar,married,basic.6y,0.240137460968128
15821,35,blue-collar,married,basic.4y,0.24013170905890152
30711,36,blue-collar,married,basic.4y,0.24002966537229095
26139,53,admin.,married,high.school,0.23991854494995987
12428,52,blue-collar,married,basic.9y,0.23989417469225913
11060,23,blue-collar,single,basic.9y,0.23985311076217555
9907,31,blue-collar,married,basic.9y,0.23975591981400704
32504,35,blue-collar,married,basic.6y,0.23974257005990002
15340,40,services,divorced,basic.9y,0.23973647189010272
20043,36,management,married,university.degree,0.23972312871070345
26098,32,services,single,university.degree,0.23971823356334757
31805,38,unemployed,divorced,high.school,0.23969701484090453
20504,45,self-employed,married,basic.4y,0.23960826836742946
13311,26,services,married,high.school,0.23957503641654687
33033,31,technician,single,university.degree,0.2395576147785323
27067,58,retired,married,professional.course,0.2395531947446586
12635,59,blue-collar,married,basic.9y,0.23954553006708112
30579,35,admin.,married,high.school,0.23952258207750546
